1914;12112;Todolella;11904;10
1915;12113;Toga;11904;10
1916;12114;Torás;11904;10
1917;12115;Toro, El;11904;10
1918;12116;Torralba del Pinar;11904;10
1919;12117;Torreblanca;11904;10
1920;12118;Torrechiva;11904;10
1921;12119;Torre d'En Besora, la;11904;10
1922;12120;Torre d'en Doménec, la;11904;10
1923;12121;Traiguera;11904;10
1924;12122;Useras/Useres, les;11904;10
1925;12123;Vallat;11904;10
1926;12124;Vall d'Alba;11904;10
1927;12125;Vall de Almonacid;11904;10
1928;12126;Vall d'Uixó, la;11904;10
1929;12127;Vallibona;11904;10
1930;12128;Vilafamés;11904;10
1931;12129;Villafranca del Cid/Vilafranca;11904;10
1932;12130;Villahermosa del Río;11904;10
1933;12131;Villamalur;11904;10
1934;12132;Vilanova d'Alcolea;11904;10
1935;12133;Villanueva de Viver;11904;10
1936;12134;Vilar de Canes;11904;10
1937;12135;Vila-real;11904;10
1938;12136;Vilavella, la;11904;10
1939;12137;Villores;11904;10
1940;12138;Vinaròs;11904;10
1941;12139;Vistabella del Maestrat;11904;10
1942;12140;Viver;11904;10
1943;12141;Zorita del Maestrazgo;11904;10
1944;12142;Zucaina;11904;10
1945;12901;Alquerías del Niño Perdido;11904;10
1946;12902;Sant Joan de Moró;11904;10
1947;13001;Abenójar;11905;8
1948;13002;Agudo;11905;8
1949;13003;Alamillo;11905;8
1950;13004;Albaladejo;11905;8
1951;13005;Alcázar de San Juan;11905;8
1952;13006;Alcoba;11905;8
1953;13007;Alcolea de Calatrava;11905;8
1954;13008;Alcubillas;11905;8
1955;13009;Aldea del Rey;11905;8
1956;13010;Alhambra;11905;8
1957;13011;Almadén;11905;8
1958;13012;Almadenejos;11905;8
1959;13013;Almagro;11905;8
1960;13014;Almedina;11905;8
1961;13015;Almodóvar del Campo;11905;8
1962;13016;Almuradiel;11905;8
1963;13017;Anchuras;11905;8
1964;13018;Arenas de San Juan;11905;8
1965;13019;Argamasilla de Alba;11905;8
1966;13020;Argamasilla de Calatrava;11905;8
1967;13021;Arroba de los Montes;11905;8
1968;13022;Ballesteros de Calatrava;11905;8
1969;13023;Bolaños de Calatrava;11905;8
1970;13024;Brazatortas;11905;8
1971;13025;Cabezarados;11905;8
1972;13026;Cabezarrubias del Puerto;11905;8
1973;13027;Calzada de Calatrava;11905;8
1974;13028;Campo de Criptana;11905;8
1975;13029;Cañada de Calatrava;11905;8
1976;13030;Caracuel de Calatrava;11905;8
1977;13031;Carrión de Calatrava;11905;8
1978;13032;Carrizosa;11905;8
1979;13033;Castellar de Santiago;11905;8
1981;13035;Corral de Calatrava;11905;8
1982;13036;Cortijos, Los;11905;8
1983;13037;Cózar;11905;8
1984;13038;Chillón;11905;8
1985;13039;Daimiel;11905;8
1986;13040;Fernán Caballero;11905;8
1987;13041;Fontanarejo;11905;8
1988;13042;Fuencaliente;11905;8
1989;13043;Fuenllana;11905;8
1990;13044;Fuente el Fresno;11905;8
1991;13045;Granátula de Calatrava;11905;8
1992;13046;Guadalmez;11905;8
1993;13047;Herencia;11905;8
1994;13048;Hinojosas de Calatrava;11905;8
1995;13049;Horcajo de los Montes;11905;8
1996;13050;Labores, Las;11905;8
1997;13051;Luciana;11905;8
1998;13052;Malagón;11905;8
1999;13053;Manzanares;11905;8
2000;13054;Membrilla;11905;8
2001;13055;Mestanza;11905;8
2002;13056;Miguelturra;11905;8
2003;13057;Montiel;11905;8
2004;13058;Moral de Calatrava;11905;8
2005;13059;Navalpino;11905;8
2006;13060;Navas de Estena;11905;8
2007;13061;Pedro Muñoz;11905;8
2008;13062;Picón;11905;8
2009;13063;Piedrabuena;11905;8
2010;13064;Poblete;11905;8
2011;13065;Porzuna;11905;8
2012;13066;Pozuelo de Calatrava;11905;8
2013;13067;Pozuelos de Calatrava, Los;11905;8
2014;13068;Puebla de Don Rodrigo;11905;8
2015;13069;Puebla del Príncipe;11905;8
2016;13070;Puerto Lápice;11905;8
2017;13071;Puertollano;11905;8
2018;13072;Retuerta del Bullaque;11905;8
2019;13073;Saceruela;11905;8
2020;13074;San Carlos del Valle;11905;8
2021;13075;San Lorenzo de Calatrava;11905;8
2022;13076;Santa Cruz de los Cáñamos;11905;8
2023;13077;Santa Cruz de Mudela;11905;8
2024;13078;Socuéllamos;11905;8
2025;13079;Solana, La;11905;8
2026;13080;Solana del Pino;11905;8
2027;13081;Terrinches;11905;8
2028;13082;Tomelloso;11905;8
2029;13083;Torralba de Calatrava;11905;8
2030;13084;Torre de Juan Abad;11905;8
2031;13085;Torrenueva;11905;8
2032;13086;Valdemanco del Esteras;11905;8
2033;13087;Valdepeñas;11905;8
2034;13088;Valenzuela de Calatrava;11905;8
2035;13089;Villahermosa;11905;8
2036;13090;Villamanrique;11905;8
2037;13091;Villamayor de Calatrava;11905;8
2038;13092;Villanueva de la Fuente;11905;8
2039;13093;Villanueva de los Infantes;11905;8
2040;13094;Villanueva de San Carlos;11905;8
2041;13095;Villar del Pozo;11905;8
2042;13096;Villarrubia de los Ojos;11905;8
2043;13097;Villarta de San Juan;11905;8
2044;13098;Viso del Marqués;11905;8
2045;13901;Robledo, El;11905;8
2046;13902;Ruidera;11905;8
2047;13903;Arenales de San Gregorio;11905;8
2048;13904;Llanos del Caudillo;11905;8
2049;14001;Adamuz;11906;1
2050;14002;Aguilar de la Frontera;11906;1
2051;14003;Alcaracejos;11906;1
2052;14004;Almedinilla;11906;1
2053;14005;Almodóvar del Río;11906;1
2054;14006;Añora;11906;1
2055;14007;Baena;11906;1
2056;14008;Belalcázar;11906;1
2057;14009;Belmez;11906;1
2058;14010;Benamejí;11906;1
2059;14011;Blázquez, Los;11906;1
2060;14012;Bujalance;11906;1
2061;14013;Cabra;11906;1
2062;14014;Cañete de las Torres;11906;1
2063;14015;Carcabuey;11906;1
2064;14016;Cardeña;11906;1
2065;14017;Carlota, La;11906;1
2066;14018;Carpio, El;11906;1
2067;14019;Castro del Río;11906;1
2068;14020;Conquista;11906;1
2070;14022;Doña Mencía;11906;1
2071;14023;Dos Torres;11906;1
2072;14024;Encinas Reales;11906;1
2073;14025;Espejo;11906;1
2074;14026;Espiel;11906;1
2075;14027;Fernán-Núñez;11906;1
2076;14028;Fuente la Lancha;11906;1
2077;14029;Fuente Obejuna;11906;1
2078;14030;Fuente Palmera;11906;1
2079;14031;Fuente-Tójar;11906;1
2080;14032;Granjuela, La;11906;1
2081;14033;Guadalcázar;11906;1
2082;14034;Guijo, El;11906;1
2083;14035;Hinojosa del Duque;11906;1
2084;14036;Hornachuelos;11906;1
2085;14037;Iznájar;11906;1
2086;14038;Lucena;11906;1
2087;14039;Luque;11906;1
2088;14040;Montalbán de Córdoba;11906;1
2089;14041;Montemayor;11906;1
2090;14042;Montilla;11906;1
2091;14043;Montoro;11906;1
2092;14044;Monturque;11906;1
2093;14045;Moriles;11906;1
2094;14046;Nueva Carteya;11906;1
2095;14047;Obejo;11906;1
2096;14048;Palenciana;11906;1
2097;14049;Palma del Río;11906;1
2098;14050;Pedro Abad;11906;1
2099;14051;Pedroche;11906;1
2100;14052;Peñarroya-Pueblonuevo;11906;1
2101;14053;Posadas;11906;1
2102;14054;Pozoblanco;11906;1
2103;14055;Priego de Córdoba;11906;1
2104;14056;Puente Genil;11906;1
2105;14057;Rambla, La;11906;1
2106;14058;Rute;11906;1
2107;14059;San Sebastián de los Ballesteros;11906;1
2108;14060;Santaella;11906;1
2109;14061;Santa Eufemia;11906;1
2110;14062;Torrecampo;11906;1
2111;14063;Valenzuela;11906;1
2112;14064;Valsequillo;11906;1
2113;14065;Victoria, La;11906;1
2114;14066;Villa del Río;11906;1
2115;14067;Villafranca de Córdoba;11906;1
2116;14068;Villaharta;11906;1
2117;14069;Villanueva de Córdoba;11906;1
2118;14070;Villanueva del Duque;11906;1
2119;14071;Villanueva del Rey;11906;1
2120;14072;Villaralto;11906;1
2121;14073;Villaviciosa de Córdoba;11906;1
2122;14074;Viso, El;11906;1
2123;14075;Zuheros;11906;1
2124;15001;Abegondo;11890;12
2125;15002;Ames;11890;12
2126;15003;Aranga;11890;12
2127;15004;Ares;11890;12
2128;15005;Arteixo;11890;12
2129;15006;Arzúa;11890;12
2130;15007;Baña, A;11890;12
2131;15008;Bergondo;11890;12
2132;15009;Betanzos;11890;12
2133;15010;Boimorto;11890;12
2134;15011;Boiro;11890;12
2135;15012;Boqueixón;11890;12
2136;15013;Brión;11890;12
2137;15014;Cabana de Bergantiños;11890;12
2138;15015;Cabanas;11890;12
2139;15016;Camariñas;11890;12
2140;15017;Cambre;11890;12
2141;15018;Capela, A;11890;12
2142;15019;Carballo;11890;12
2143;15020;Carnota;11890;12
2144;15021;Carral;11890;12
2145;15022;Cedeira;11890;12
2146;15023;Cee;11890;12
2147;15024;Cerceda;11890;12
2148;15025;Cerdido;11890;12
2149;15027;Coirós;11890;12
2150;15028;Corcubión;11890;12
2151;15029;Coristanco;11890;12
2153;15031;Culleredo;11890;12
2154;15032;Curtis;11890;12
2155;15033;Dodro;11890;12
2156;15034;Dumbría;11890;12
2157;15035;Fene;11890;12
2158;15036;Ferrol;11890;12
2159;15037;Fisterra;11890;12
2160;15038;Frades;11890;12
2161;15039;Irixoa;11890;12
2162;15040;Laxe;11890;12
2163;15041;Laracha, A;11890;12
2164;15042;Lousame;11890;12
2165;15043;Malpica de Bergantiños;11890;12
2166;15044;Mañón;11890;12
2167;15045;Mazaricos;11890;12
2168;15046;Melide;11890;12
2169;15047;Mesía;11890;12
2170;15048;Miño;11890;12
2171;15049;Moeche;11890;12
2172;15050;Monfero;11890;12
2173;15051;Mugardos;11890;12
2174;15052;Muxía;11890;12
2175;15053;Muros;11890;12
2176;15054;Narón;11890;12
2177;15055;Neda;11890;12
2178;15056;Negreira;11890;12
2179;15057;Noia;11890;12
2180;15058;Oleiros;11890;12
2181;15059;Ordes;11890;12
2182;15060;Oroso;11890;12
2183;15061;Ortigueira;11890;12
2184;15062;Outes;11890;12
2185;15064;Paderne;11890;12
2186;15065;Padrón;11890;12
2187;15066;Pino, O;11890;12
2188;15067;Pobra do Caramiñal, A;11890;12
2189;15068;Ponteceso;11890;12
2190;15069;Pontedeume;11890;12
2191;15070;Pontes de García Rodríguez, As;11890;12
2192;15071;Porto do Son;11890;12
2193;15072;Rianxo;11890;12
2194;15073;Ribeira;11890;12
2195;15074;Rois;11890;12
2196;15075;Sada;11890;12
2197;15076;San Sadurniño;11890;12
2198;15077;Santa Comba;11890;12
2199;15078;Santiago de Compostela;11890;12
2200;15079;Santiso;11890;12
2201;15080;Sobrado;11890;12
2202;15081;Somozas, As;11890;12
2203;15082;Teo;11890;12
2204;15083;Toques;11890;12
2205;15084;Tordoia;11890;12
2206;15085;Touro;11890;12
2207;15086;Trazo;11890;12
2208;15087;Valdoviño;11890;12
2209;15088;Val do Dubra;11890;12
2210;15089;Vedra;11890;12
2211;15090;Vilasantar;11890;12
2212;15091;Vilarmaior;11890;12
2213;15092;Vimianzo;11890;12
2214;15093;Zas;11890;12
2215;15901;Cariño;11890;12
2216;15902;Oza-Cesuras;11890;12
2217;16001;Abia de la Obispalía;11907;8
2218;16002;Acebrón, El;11907;8
2219;16003;Alarcón;11907;8
2220;16004;Albaladejo del Cuende;11907;8
2221;16005;Albalate de las Nogueras;11907;8
2222;16006;Albendea;11907;8
2223;16007;Alberca de Záncara, La;11907;8
2224;16008;Alcalá de la Vega;11907;8
2225;16009;Alcantud;11907;8
2226;16010;Alcázar del Rey;11907;8
2227;16011;Alcohujate;11907;8
2228;16012;Alconchel de la Estrella;11907;8
2229;16013;Algarra;11907;8
2230;16014;Aliaguilla;11907;8
2231;16015;Almarcha, La;11907;8
2232;16016;Almendros;11907;8
2233;16017;Almodóvar del Pinar;11907;8
2234;16018;Almonacid del Marquesado;11907;8
2235;16019;Altarejos;11907;8
2236;16020;Arandilla del Arroyo;11907;8
2237;16022;Arcos de la Sierra;11907;8
2238;16023;Chillarón de Cuenca;11907;8
2239;16024;Arguisuelas;11907;8
2240;16025;Arrancacepas;11907;8
2241;16026;Atalaya del Cañavate;11907;8
2242;16027;Barajas de Melo;11907;8
2243;16029;Barchín del Hoyo;11907;8
2244;16030;Bascuñana de San Pedro;11907;8
2245;16031;Beamud;11907;8
2246;16032;Belinchón;11907;8
2247;16033;Belmonte;11907;8
2248;16034;Belmontejo;11907;8
2249;16035;Beteta;11907;8
2250;16036;Boniches;11907;8
2251;16038;Buciegas;11907;8
2252;16039;Buenache de Alarcón;11907;8
2253;16040;Buenache de la Sierra;11907;8
2254;16041;Buendía;11907;8
2255;16042;Campillo de Altobuey;11907;8
2256;16043;Campillos-Paravientos;11907;8
2257;16044;Campillos-Sierra;11907;8
2258;16045;Canalejas del Arroyo;11907;8
2259;16046;Cañada del Hoyo;11907;8
2260;16047;Cañada Juncosa;11907;8
2261;16048;Cañamares;11907;8
2262;16049;Cañavate, El;11907;8
2263;16050;Cañaveras;11907;8
2264;16051;Cañaveruelas;11907;8
2265;16052;Cañete;11907;8
2266;16053;Cañizares;11907;8
2267;16055;Carboneras de Guadazaón;11907;8
2268;16056;Cardenete;11907;8
2269;16057;Carrascosa;11907;8
2270;16058;Carrascosa de Haro;11907;8
2271;16060;Casas de Benítez;11907;8
2272;16061;Casas de Fernando Alonso;11907;8
2273;16062;Casas de Garcimolina;11907;8
2274;16063;Casas de Guijarro;11907;8
2275;16064;Casas de Haro;11907;8
2276;16065;Casas de los Pinos;11907;8
2277;16066;Casasimarro;11907;8
2278;16067;Castejón;11907;8
2279;16068;Castillejo de Iniesta;11907;8
2280;16070;Castillejo-Sierra;11907;8
2281;16071;Castillo-Albaráñez;11907;8
2282;16072;Castillo de Garcimuñoz;11907;8
2283;16073;Cervera del Llano;11907;8
2284;16074;Cierva, La;11907;8
2286;16079;Cueva del Hierro;11907;8
2287;16081;Chumillas;11907;8
2288;16082;Enguídanos;11907;8
2289;16083;Fresneda de Altarejos;11907;8
2290;16084;Fresneda de la Sierra;11907;8
2291;16085;Frontera, La;11907;8
2292;16086;Fuente de Pedro Naharro;11907;8
2293;16087;Fuentelespino de Haro;11907;8
2294;16088;Fuentelespino de Moya;11907;8
2295;16089;Fuentes;11907;8
2296;16091;Fuertescusa;11907;8
2297;16092;Gabaldón;11907;8
2298;16093;Garaballa;11907;8
2299;16094;Gascueña;11907;8
2300;16095;Graja de Campalbo;11907;8
2301;16096;Graja de Iniesta;11907;8
2302;16097;Henarejos;11907;8
2303;16098;Herrumblar, El;11907;8
2304;16099;Hinojosa, La;11907;8
2305;16100;Hinojosos, Los;11907;8
2306;16101;Hito, El;11907;8
2307;16102;Honrubia;11907;8
2308;16103;Hontanaya;11907;8
2309;16104;Hontecillas;11907;8
2310;16106;Horcajo de Santiago;11907;8
2311;16107;Huélamo;11907;8
2312;16108;Huelves;11907;8
2313;16109;Huérguina;11907;8
2314;16110;Huerta de la Obispalía;11907;8
2315;16111;Huerta del Marquesado;11907;8
2316;16112;Huete;11907;8
2317;16113;Iniesta;11907;8
2318;16115;Laguna del Marquesado;11907;8
2319;16116;Lagunaseca;11907;8
2320;16117;Landete;11907;8
2321;16118;Ledaña;11907;8
2322;16119;Leganiel;11907;8
2323;16121;Majadas, Las;11907;8
2324;16122;Mariana;11907;8
2325;16123;Masegosa;11907;8
2326;16124;Mesas, Las;11907;8
2327;16125;Minglanilla;11907;8
2328;16126;Mira;11907;8
2329;16128;Monreal del Llano;11907;8
2330;16129;Montalbanejo;11907;8
2331;16130;Montalbo;11907;8
2332;16131;Monteagudo de las Salinas;11907;8
2333;16132;Mota de Altarejos;11907;8
2334;16133;Mota del Cuervo;11907;8
2335;16134;Motilla del Palancar;11907;8
2336;16135;Moya;11907;8
2337;16137;Narboneta;11907;8
2338;16139;Olivares de Júcar;11907;8
2339;16140;Olmeda de la Cuesta;11907;8
2340;16141;Olmeda del Rey;11907;8
2341;16142;Olmedilla de Alarcón;11907;8
2342;16143;Olmedilla de Eliz;11907;8
2343;16145;Osa de la Vega;11907;8
2344;16146;Pajarón;11907;8
2345;16147;Pajaroncillo;11907;8
2346;16148;Palomares del Campo;11907;8
2347;16149;Palomera;11907;8
2348;16150;Paracuellos;11907;8
2349;16151;Paredes;11907;8
2350;16152;Parra de las Vegas, La;11907;8
2351;16153;Pedernoso, El;11907;8
2352;16154;Pedroñeras, Las;11907;8
2353;16155;Peral, El;11907;8
2354;16156;Peraleja, La;11907;8
2355;16157;Pesquera, La;11907;8
2356;16158;Picazo, El;11907;8
2357;16159;Pinarejo;11907;8
2358;16160;Pineda de Gigüela;11907;8
2359;16161;Piqueras del Castillo;11907;8
2360;16162;Portalrubio de Guadamejud;11907;8
2361;16163;Portilla;11907;8
2362;16165;Poyatos;11907;8
2363;16166;Pozoamargo;11907;8
2364;16167;Pozorrubio de Santiago;11907;8
2365;16169;Pozuelo, El;11907;8
2366;16170;Priego;11907;8
2367;16171;Provencio, El;11907;8
2368;16172;Puebla de Almenara;11907;8
2369;16173;Valle de Altomira, El;11907;8
2370;16174;Puebla del Salvador;11907;8
2371;16175;Quintanar del Rey;11907;8
2372;16176;Rada de Haro;11907;8
2373;16177;Reíllo;11907;8
2374;16181;Rozalén del Monte;11907;8
2375;16185;Saceda-Trasierra;11907;8
2376;16186;Saelices;11907;8
2377;16187;Salinas del Manzano;11907;8
2378;16188;Salmeroncillos;11907;8
2379;16189;Salvacañete;11907;8
2380;16190;San Clemente;11907;8
2381;16191;San Lorenzo de la Parrilla;11907;8
2382;16192;San Martín de Boniches;11907;8
2383;16193;San Pedro Palmiches;11907;8
2384;16194;Santa Cruz de Moya;11907;8
2385;16195;Santa María del Campo Rus;11907;8
2386;16196;Santa María de los Llanos;11907;8
2387;16197;Santa María del Val;11907;8
2388;16198;Sisante;11907;8
2389;16199;Solera de Gabaldón;11907;8
2390;16202;Talayuelas;11907;8
2391;16203;Tarancón;11907;8
2392;16204;Tébar;11907;8
2393;16205;Tejadillos;11907;8
2394;16206;Tinajas;11907;8
2395;16209;Torralba;11907;8
2396;16211;Torrejoncillo del Rey;11907;8
2397;16212;Torrubia del Campo;11907;8
2398;16213;Torrubia del Castillo;11907;8
2399;16215;Tragacete;11907;8
2400;16216;Tresjuncos;11907;8
2401;16217;Tribaldos;11907;8
2402;16218;Uclés;11907;8
2403;16219;Uña;11907;8
2404;16224;Valdemeca;11907;8
2405;16225;Valdemorillo de la Sierra;11907;8
2406;16227;Valdemoro-Sierra;11907;8
2407;16228;Valdeolivas;11907;8
2408;16231;Valhermoso de la Fuente;11907;8
2409;16234;Valsalobre;11907;8
2410;16236;Valverde de Júcar;11907;8
2411;16237;Valverdejo;11907;8
2412;16238;Vara de Rey;11907;8
2413;16239;Vega del Codorno;11907;8
2414;16240;Vellisca;11907;8
2415;16242;Villaconejos de Trabaque;11907;8
2416;16243;Villaescusa de Haro;11907;8
2417;16244;Villagarcía del Llano;11907;8
2418;16245;Villalba de la Sierra;11907;8
2419;16246;Villalba del Rey;11907;8
2420;16247;Villalgordo del Marquesado;11907;8
2421;16248;Villalpardo;11907;8
2422;16249;Villamayor de Santiago;11907;8
2423;16250;Villanueva de Guadamejud;11907;8
2424;16251;Villanueva de la Jara;11907;8
2425;16253;Villar de Cañas;11907;8
2426;16254;Villar de Domingo García;11907;8
2427;16255;Villar de la Encina;11907;8
2428;16258;Villar del Humo;11907;8
2429;16259;Villar del Infantado;11907;8
2430;16263;Villar de Olalla;11907;8
2431;16264;Villarejo de Fuentes;11907;8
2432;16265;Villarejo de la Peñuela;11907;8
2433;16266;Villarejo-Periesteban;11907;8
2434;16269;Villares del Saz;11907;8
2435;16270;Villarrubio;11907;8
2436;16271;Villarta;11907;8
2437;16272;Villas de la Ventosa;11907;8
2438;16273;Villaverde y Pasaconsol;11907;8
2439;16274;Víllora;11907;8
2440;16275;Vindel;11907;8
2441;16276;Yémeda;11907;8
2442;16277;Zafra de Záncara;11907;8
2443;16278;Zafrilla;11907;8
2444;16279;Zarza de Tajo;11907;8
2445;16280;Zarzuela;11907;8
2446;16901;Campos del Paraíso;11907;8
2447;16902;Valdetórtola;11907;8
2448;16903;Valeras, Las;11907;8
2449;16904;Fuentenava de Jábaga;11907;8
2450;16905;Arcas;11907;8
2451;16906;Valdecolmenas, Los;11907;8
2452;16908;Pozorrubielos de la Mancha;11907;8
2453;16909;Sotorribas;11907;8
2454;16910;Villar y Velasco;11907;8
2455;17001;Agullana;11908;9
2456;17002;Aiguaviva;11908;9
2457;17003;Albanyà;11908;9
2458;17004;Albons;11908;9
2459;17005;Far d'Empordà, El;11908;9
2460;17006;Alp;11908;9
2461;17007;Amer;11908;9
2462;17008;Anglès;11908;9
2463;17009;Arbúcies;11908;9
2464;17010;Argelaguer;11908;9
2465;17011;Armentera, L';11908;9
2466;17012;Avinyonet de Puigventós;11908;9
2467;17013;Begur;11908;9
2468;17014;Vajol, La;11908;9
2469;17015;Banyoles;11908;9
2470;17016;Bàscara;11908;9
2471;17018;Bellcaire d'Empordà;11908;9
2472;17019;Besalú;11908;9
2473;17020;Bescanó;11908;9
2474;17021;Beuda;11908;9
2475;17022;Bisbal d'Empordà, La;11908;9
2476;17023;Blanes;11908;9
2477;17024;Bolvir;11908;9
2478;17025;Bordils;11908;9
2479;17026;Borrassà;11908;9
2480;17027;Breda;11908;9
2481;17028;Brunyola;11908;9
2482;17029;Boadella i les Escaules;11908;9
2483;17030;Cabanes;11908;9
2484;17031;Cabanelles;11908;9
2485;17032;Cadaqués;11908;9
2486;17033;Caldes de Malavella;11908;9
2487;17034;Calonge;11908;9
2488;17035;Camós;11908;9
2489;17036;Campdevànol;11908;9
2490;17037;Campelles;11908;9
2491;17038;Campllong;11908;9
2492;17039;Camprodon;11908;9
2493;17040;Canet d'Adri;11908;9
2494;17041;Cantallops;11908;9
2495;17042;Capmany;11908;9
2496;17043;Queralbs;11908;9
2497;17044;Cassà de la Selva;11908;9
2498;17046;Castellfollit de la Roca;11908;9
2499;17047;Castelló d'Empúries;11908;9
2500;17048;Castell-Platja d'Aro;11908;9
2501;17049;Celrà;11908;9
2502;17050;Cervià de Ter;11908;9
2503;17051;Cistella;11908;9
2504;17052;Siurana;11908;9
2505;17054;Colera;11908;9
2506;17055;Colomers;11908;9
2507;17056;Cornellà del Terri;11908;9
2508;17057;Corçà;11908;9
2509;17058;Crespià;11908;9
2510;17060;Darnius;11908;9
2511;17061;Das;11908;9
2512;17062;Escala, L';11908;9
2513;17063;Espinelves;11908;9
2514;17064;Espolla;11908;9
2515;17065;Esponellà;11908;9
2516;17066;Figueres;11908;9
2517;17067;Flaçà;11908;9
2518;17068;Foixà;11908;9
2519;17069;Fontanals de Cerdanya;11908;9
2520;17070;Fontanilles;11908;9
2521;17071;Fontcoberta;11908;9
2522;17073;Fornells de la Selva;11908;9
2523;17074;Fortià;11908;9
2524;17075;Garrigàs;11908;9
2525;17076;Garrigoles;11908;9
2526;17077;Garriguella;11908;9
2527;17078;Ger;11908;9
2529;17080;Gombrèn;11908;9
2530;17081;Gualta;11908;9
2531;17082;Guils de Cerdanya;11908;9
2532;17083;Hostalric;11908;9
2533;17084;Isòvol;11908;9
2534;17085;Jafre;11908;9
2535;17086;Jonquera, La;11908;9
2536;17087;Juià;11908;9
2537;17088;Lladó;11908;9
2538;17089;Llagostera;11908;9
2539;17090;Llambilles;11908;9
2540;17091;Llanars;11908;9
2541;17092;Llançà;11908;9
2542;17093;Llers;11908;9
2543;17094;Llívia;11908;9
2544;17095;Lloret de Mar;11908;9
2545;17096;Llosses, Les;11908;9
2546;17097;Madremanya;11908;9
2547;17098;Maià de Montcal;11908;9
2548;17099;Meranges;11908;9
2549;17100;Masarac;11908;9
2550;17101;Massanes;11908;9
2551;17102;Maçanet de Cabrenys;11908;9
2552;17103;Maçanet de la Selva;11908;9
2553;17105;Mieres;11908;9
2554;17106;Mollet de Peralada;11908;9
2555;17107;Molló;11908;9
2556;17109;Montagut i Oix;11908;9
2557;17110;Mont-ras;11908;9
2558;17111;Navata;11908;9
2559;17112;Ogassa;11908;9
2560;17114;Olot;11908;9
2561;17115;Ordis;11908;9
2562;17116;Osor;11908;9
2563;17117;Palafrugell;11908;9
2564;17118;Palamós;11908;9
2565;17119;Palau de Santa Eulàlia;11908;9
2566;17120;Palau-saverdera;11908;9
2567;17121;Palau-sator;11908;9
2568;17123;Palol de Revardit;11908;9
2569;17124;Pals;11908;9
2570;17125;Pardines;11908;9
2571;17126;Parlavà;11908;9
2572;17128;Pau;11908;9
2573;17129;Pedret i Marzà;11908;9
2574;17130;Pera, La;11908;9
2575;17132;Peralada;11908;9
2576;17133;Planes d'Hostoles, Les;11908;9
2577;17134;Planoles;11908;9
2578;17135;Pont de Molins;11908;9
2579;17136;Pontós;11908;9
2580;17137;Porqueres;11908;9
2581;17138;Portbou;11908;9
2582;17139;Preses, Les;11908;9
2583;17140;Port de la Selva, El;11908;9
2584;17141;Puigcerdà;11908;9
2585;17142;Quart;11908;9
2586;17143;Rabós;11908;9
2587;17144;Regencós;11908;9
2588;17145;Ribes de Freser;11908;9
2589;17146;Riells i Viabrea;11908;9
2590;17147;Ripoll;11908;9
2591;17148;Riudarenes;11908;9
2592;17149;Riudaura;11908;9
2593;17150;Riudellots de la Selva;11908;9
2594;17151;Riumors;11908;9
2595;17152;Roses;11908;9
2596;17153;Rupià;11908;9
2597;17154;Sales de Llierca;11908;9
2598;17155;Salt;11908;9
2599;17157;Sant Andreu Salou;11908;9
2600;17158;Sant Climent Sescebes;11908;9
2601;17159;Sant Feliu de Buixalleu;11908;9
2602;17160;Sant Feliu de Guíxols;11908;9
2603;17161;Sant Feliu de Pallerols;11908;9
2604;17162;Sant Ferriol;11908;9
2605;17163;Sant Gregori;11908;9
2606;17164;Sant Hilari Sacalm;11908;9
2607;17165;Sant Jaume de Llierca;11908;9
2608;17166;Sant Jordi Desvalls;11908;9
2609;17167;Sant Joan de les Abadesses;11908;9
2610;17168;Sant Joan de Mollet;11908;9
2611;17169;Sant Julià de Ramis;11908;9
2612;17170;Vallfogona de Ripollès;11908;9
2613;17171;Sant Llorenç de la Muga;11908;9
2614;17172;Sant Martí de Llémena;11908;9
2615;17173;Sant Martí Vell;11908;9
2616;17174;Sant Miquel de Campmajor;11908;9
2617;17175;Sant Miquel de Fluvià;11908;9
2618;17176;Sant Mori;11908;9
2619;17177;Sant Pau de Segúries;11908;9
2620;17178;Sant Pere Pescador;11908;9
2621;17180;Santa Coloma de Farners;11908;9
2622;17181;Santa Cristina d'Aro;11908;9
2623;17182;Santa Llogaia d'Àlguema;11908;9
2624;17183;Sant Aniol de Finestres;11908;9
2625;17184;Santa Pau;11908;9
2626;17185;Sant Joan les Fonts;11908;9
2627;17186;Sarrià de Ter;11908;9
2628;17187;Saus, Camallera i Llampaies;11908;9
2629;17188;Selva de Mar, La;11908;9
2630;17189;Cellera de Ter, La;11908;9
2631;17190;Serinyà;11908;9
2632;17191;Serra de Daró;11908;9
2633;17192;Setcases;11908;9
2634;17193;Sils;11908;9
2635;17194;Susqueda;11908;9
2636;17195;Tallada d'Empordà, La;11908;9
2637;17196;Terrades;11908;9
2638;17197;Torrent;11908;9
2639;17198;Torroella de Fluvià;11908;9
2640;17199;Torroella de Montgrí;11908;9
2641;17200;Tortellà;11908;9
2642;17201;Toses;11908;9
2643;17202;Tossa de Mar;11908;9
2644;17203;Ultramort;11908;9
2645;17204;Ullà;11908;9
2646;17205;Ullastret;11908;9
2647;17206;Urús;11908;9
2648;17207;Vall d'en Bas, La;11908;9
2649;17208;Vall de Bianya, La;11908;9
2650;17209;Vall-llobrega;11908;9
2651;17210;Ventalló;11908;9
2652;17211;Verges;11908;9
2653;17212;Vidrà;11908;9
2654;17213;Vidreres;11908;9
2655;17214;Vilabertran;11908;9
